Channel,Message ID,Sender User ID,Sender Username,Message DateTime (UTC),Text,Message Type,Is Forward,Origin Username,Geo-location,Hashtags,URLs Shared,Reactions,Message URL,Views,Forwards,Replies
unity_of_fields,175,unity_of_fields,unity_of_fields,2024-06-01 14:45:01,,MessageMediaPhoto,True,PalestineResist,None,[],[],0,https://t.me/unity_of_fields/175,1822.0,3.0,No Replies
unity_of_fields,174,unity_of_fields,unity_of_fields,2024-06-01 14:45:01,,MessageMediaPhoto,True,PalestineResist,None,[],[],0,https://t.me/unity_of_fields/174,1844.0,3.0,No Replies
unity_of_fields,173,unity_of_fields,unity_of_fields,2024-06-01 14:45:01,"🚨 The IOF admits that the drone [shot down by Hezbollah over the skies of southern Lebanon](https://t.me/PalestineResist/42507?single) is indeed a [Hermes 900](https://t.me/PalestineResist/42511) which the IOF had been relying on to avoid constant exposure to resistance missiles.  

This is the sixth drone shot by Hezbollah air defenses after four IOF drones of the Hermes 450 type and one Hermes 900 were downed so far. 

The Hermes 900 drone costs $6 million and is manufactured by Elbit Systems.",MessageMediaDocument,True,PalestineResist,None,[],"['https://t.me/PalestineResist/42507?single)', 'https://t.me/PalestineResist/42511)']",104,https://t.me/unity_of_fields/173,1658.0,3.0,No Replies
unity_of_fields,172,unity_of_fields,unity_of_fields,2024-06-01 14:44:25,,MessageMediaDocument,True,PalestineResist,None,[],[],0,https://t.me/unity_of_fields/172,1607.0,10.0,No Replies
unity_of_fields,171,unity_of_fields,unity_of_fields,2024-06-01 14:44:25,,MessageMediaDocument,True,PalestineResist,None,[],[],0,https://t.me/unity_of_fields/171,1621.0,10.0,No Replies
unity_of_fields,170,unity_of_fields,unity_of_fields,2024-06-01 14:44:25,,MessageMediaDocument,True,PalestineResist,None,[],[],0,https://t.me/unity_of_fields/170,1645.0,10.0,No Replies
unity_of_fields,169,unity_of_fields,unity_of_fields,2024-06-01 14:44:25,,MessageMediaDocument,True,PalestineResist,None,[],[],0,https://t.me/unity_of_fields/169,1543.0,10.0,No Replies
unity_of_fields,168,unity_of_fields,unity_of_fields,2024-06-01 14:44:25,,MessageMediaDocument,True,PalestineResist,None,[],[],0,https://t.me/unity_of_fields/168,1524.0,10.0,No Replies
unity_of_fields,167,unity_of_fields,unity_of_fields,2024-06-01 14:44:24,,MessageMediaDocument,True,PalestineResist,None,[],[],0,https://t.me/unity_of_fields/167,1547.0,10.0,No Replies
unity_of_fields,166,unity_of_fields,unity_of_fields,2024-06-01 14:44:24,,MessageMediaPhoto,True,PalestineResist,None,[],[],0,https://t.me/unity_of_fields/166,1525.0,10.0,No Replies
unity_of_fields,165,unity_of_fields,unity_of_fields,2024-06-01 14:44:24,"🚨 Actionists in Türkiye refuse to allow their country to supply the genocidal zionist entity with oil, protesting in front of the Azerbaijani oil company SOCAR. ""The resistance has arrived"" (Direnis geldik) is written next to the iconic red triangle next to the company's logo.
**__
""We learned from the Palestinian resistance! We are carrying out the order of resistance! Let SOCAR, which supplies the genocidal regime's fuel needs, know well that we will not stop until this shipment is ended.""

""We have come to hold SOCAR accountable on behalf of the Palestinian people, for providing fuel to the jets that bombed Rafah! We said we would bring the voice of the intifada to these lands, and we have kept our promise.""

""The pipeline carrying oil to the zionists from our lands is operated by BOTAŞ, which is under the Erdoğan-managed Wealth Fund. We are calling on Erdoğan: You have the power to impose sanctions to stop this bloody trade. Stop the rhetoric, halt the oil shipments immediately, and stop making Türkiye complicit in genocide.""__**
**__
""While there is genocide in Gaza, there will be no peace for the collaborating capitalists in Türkiye! We, the youth, will not allow zionism to be nourished from these lands! We will continue the intifada.""__**

The activists say that they will not stop, and they will not allow even a single drop of oil to go from Türkiye to the zionist entity. They note that 60% of the zionist entity's oil is provided by Kazakhstan and Azerbaijan, while Türkiye transports it on ships from Adana, fueling the warplanes that bomb Gaza while Türkiye earns 80 cents per barrel.
**__
""We are calling from in front of SOCAR: We urge everyone who sincerely stands with the Palestinian people to oppose this bloody trade. Close the valves, stop transporting oil, and do not be complicit in genocide!""__**",MessageMediaDocument,True,PalestineResist,None,[],[],92,https://t.me/unity_of_fields/165,1519.0,10.0,No Replies
unity_of_fields,163,unity_of_fields,unity_of_fields,2024-05-31 22:18:28,"🚨ALL OUT TO THE BROOKLYN MUSEUM RIGHT NOW🚨🇵🇸

Activists are de-occupying the museum until they disclose and divest from the US-israeli genocide. All out to stand with Gaza‼️🇵🇸",MessageMediaPhoto,True,wolpalestine,None,[],[],94,https://t.me/unity_of_fields/163,1632.0,,No Replies
unity_of_fields,162,unity_of_fields,unity_of_fields,2024-05-31 22:17:43,"📍Brooklyn, NY

Hundreds of pro-Palestine protesters have stormed into the Brooklyn Museum, breaking through barricades, pushing staff out and occupying the building.",MessageMediaDocument,True,strikeforceworldwide,None,[],[],104,https://t.me/unity_of_fields/162,1744.0,3.0,No Replies
unity_of_fields,161,unity_of_fields,unity_of_fields,2024-05-29 20:40:42,"🌱 Palestine is everywhere reports:

🚨FLOOD BROOKLYN FOR PALESTINE🚨

🇵🇸 From the river to the sea
🗓️ Friday, May 31st
⏰ 3 PM
📍Barclays Center, Brooklyn
🚇 Take the 2, 3, 4, 5, B, D, N, Q, and R trains

The IOF has now committed multiple tent massacres in Gaza alongside massacres across all of Palestine. They are only escalating the genocide, and we must escalate our resistance against it. ALL OUT TO BARCLAYS CENTER ON FRIDAY, MAY 31st AT 3 PM‼️🇵🇸",MessageMediaPhoto,True,palestineiseverywhere,None,[],[],92,https://t.me/unity_of_fields/161,2121.0,3.0,No Replies
unity_of_fields,160,unity_of_fields,unity_of_fields,2024-05-29 16:23:57,"🔻 **It is time for revolutionary escalation of the global student intifada for Palestine: **[**A call from the Palestinian student movement in the Gaza Strip**](https://masarbadil.org/en/2024/05/4792/) (3/3)

Today we turn to high school students all over the world to participate widely in the struggles and activities of the university student movement, organizing demonstrations, sit-ins, and vigils, writing petitions and letters, and organizing educational days about the Palestinian struggle and the goals of the Palestinian people for liberation and return. Secondary schools constitute a strong fortress and a great support for university students everywhere.

Once again, we send special greetings to our brothers and sisters, the students of Palestine in the diaspora, and to our comrades and colleagues in Students for Justice in Palestine, the Samidoun Palestinian Prisoner Solidarity Network, Palestine Action, and the academic boycott and divestment campaigns, and we salute everyone who participated and participates in student encampments at every university, college and school.

The duty and responsibility of Palestinian students in the Gaza Strip and all of occupied Palestine is steadfastness, commitment, resistance, unity, and alignment with the resistance and the people until the U.S. – Zionist aggression stops and the occupation is defeated and removed from our land — all our land, from the river to the sea.

Long live the struggle of Palestine’s students for return and liberation

Long live international solidarity

And together we will be victorious

Secretariat of Palestinian Student Frameworks – Gaza Strip",MessageMediaPhoto,False,Not Available,None,[],['https://masarbadil.org/en/2024/05/4792/)'],114,https://t.me/unity_of_fields/160,12611.0,56.0,No Replies
unity_of_fields,159,unity_of_fields,unity_of_fields,2024-05-29 16:23:33,"🔻 **It is time for revolutionary escalation of the global student intifada for Palestine: **[**A call from the Palestinian student movement in the Gaza Strip**](https://masarbadil.org/en/2024/05/4792/) (2/3)

Today, we call on you, from the midst of massacres and siege, to a new revolutionary phase of comprehensive escalation, and to raise the pace and ceiling of your struggle and your honorable stances, quantitatively and qualitatively, against the institutions, corporations, and governments that participate in the slaughter of our children, our students, and our people in Rafah, Jabalia, Khan Younis, and the entire Gaza Strip, and against the settler gangs, armies of Zionist killers, and so on that commit their crimes in camps, cities and villages in the occupied West Bank and Jerusalem.

We call on you to besiege the White House in Washington, and to surround the palaces, headquarters and ministries of Western colonial governments and Zionist embassies, and the buildings and offices of the corporations that finance the Zionist entity and arm its criminal army with all kinds of bombs and means of death and destruction. These criminal colonial symbols represent the forces that support “Israel” to kill us – with your tax money and the money spent at complicit corporations, to destroy our homes, our society, and our future. Therefore, we call on you to blockade them until the American Zionist aggression against our people in the Gaza Strip stops.

At the same time, we renew our call to the teaching, academic, and union bodies in universities, as well as cultural, academic, and scientific figures, to advocate for and support student movements until they achieve their goals.",MessageMediaPhoto,False,Not Available,None,[],['https://masarbadil.org/en/2024/05/4792/)'],86,https://t.me/unity_of_fields/159,11763.0,54.0,No Replies
unity_of_fields,158,unity_of_fields,unity_of_fields,2024-05-29 16:22:20,"🔻 **It is time for revolutionary escalation of the global student intifada for Palestine: **[**A call from the Palestinian student movement in the Gaza Strip**](https://masarbadil.org/en/2024/05/4792/) (1/3)[**
**](https://masarbadil.org/en/2024/05/4792/)
An appeal issued by the Palestinian student movement in the Gaza Strip

To the global student movement to stop the genocidal war

It is time for revolutionary escalation of the global student intifada for Palestine

We write this call from our student movement in the Gaza Strip, from the heart of occupied Palestine, from under the brutal Zionist bombing, explosions, and the clutches of the monstrous nightmare of death that lurks around us in every corner, house, and street. We raise it from prison cells, from beneath the destruction, and from inside the rubble, to send it to our fellow students, our comrades,  brothers and sisters, in all the universities, schools and institutes of the world everywhere, and we address the global student movement that was launched in order to stop the genocidal war that is being engineered and financed by the governments of the United States, Britain, Germany, the Netherlands, Canada, Australia and others, this courageous student movement that was born in the universities as an integral part of our struggle, that expresses the conscience of students and peoples who yearn for justice and freedom.

We in the Gaza Strip look at you with pride and honour, as you are a revolutionary fighting vanguard, and a natural and integral part of our Palestinian liberation movement. You have come in a resounding, honest and clear response against the Israeli massacres and those who finance them, confronting the companies of the Zionist war of genocide and ethnic cleansing that have claimed the lives of thousands of Palestinian students of all ages, including hundreds of struggling Palestinian student cadres, wounded and imprisoned, in addition to our great loss in the martyrdom of our professors and teachers, and the destruction of our universities, institutes and schools.",MessageMediaPhoto,False,Not Available,None,[],"['https://masarbadil.org/en/2024/05/4792/)', 'https://masarbadil.org/en/2024/05/4792/)']",98,https://t.me/unity_of_fields/158,11679.0,62.0,No Replies
unity_of_fields,157,unity_of_fields,unity_of_fields,2024-05-29 14:31:05,"Spotted in Cambridge, Massachusetts. 🔥

There is a rally today at 12pm at Elbit Systems at 130 Bishop Allen Drive, Cambridge, Massachusetts. No business as usual while israel's largest weapons company is profiting in our backyards!

Via BDS Boston: https://x.com/BDSBoston/status/1795819573205406180",MessageMediaPhoto,False,Not Available,None,[],['https://x.com/BDSBoston/status/1795819573205406180'],99,https://t.me/unity_of_fields/157,10453.0,14.0,No Replies
unity_of_fields,156,unity_of_fields,unity_of_fields,2024-05-29 00:07:14,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/156,2023.0,9.0,No Replies
unity_of_fields,155,unity_of_fields,unity_of_fields,2024-05-29 00:07:14,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/155,2036.0,10.0,No Replies
unity_of_fields,154,unity_of_fields,unity_of_fields,2024-05-29 00:07:14,🍽 **HOW TO LIBERATE A DINING HALL** - [print the zine from Abolish UC](https://cryptpad.fr/file/#/2/file/kpqreGlf3NMeVwXegF45wup7/),MessageMediaPhoto,False,Not Available,None,[],['https://cryptpad.fr/file/#/2/file/kpqreGlf3NMeVwXegF45wup7/)'],103,https://t.me/unity_of_fields/154,1990.0,9.0,No Replies
unity_of_fields,153,unity_of_fields,unity_of_fields,2024-05-28 23:57:25,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/153,2170.0,9.0,No Replies
unity_of_fields,152,unity_of_fields,unity_of_fields,2024-05-28 23:57:25,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/152,2218.0,9.0,No Replies
unity_of_fields,151,unity_of_fields,unity_of_fields,2024-05-28 23:57:25,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/151,2076.0,9.0,No Replies
unity_of_fields,150,unity_of_fields,unity_of_fields,2024-05-28 23:57:24,"📍**Santa Barbara, California** 

“Everyone can eat for free” 

An autonomous group at the University of California, Santa Barbara has liberated two dining halls on campus and are distributing free food 🍽️ ([__Via National SJP on Twitter__](https://x.com/NationalSJP/status/1795591016545993044))

**Print this **[**Zine on how to liberate a dining hall**](https://cryptpad.fr/file/#/3/file/5745455915d774df32d6dc5fee83a8425c855794271b9f0c/)",MessageMediaPhoto,False,Not Available,None,[],"['https://x.com/NationalSJP/status/1795591016545993044))', 'https://cryptpad.fr/file/#/3/file/5745455915d774df32d6dc5fee83a8425c855794271b9f0c/)']",100,https://t.me/unity_of_fields/150,1976.0,9.0,No Replies
unity_of_fields,149,unity_of_fields,unity_of_fields,2024-05-28 20:10:48,"🚨 ALL OUT FOR RAFAH 🚨

As the bombs continue to drop in Gaza, we must raise our voices and escalate. Join BDS Boston in front of the Elbit Systems Cambridge office tomorrow/Wednesday May 29th at 12pm, to let Israel’s largest weapons dealer know they’re not welcome here!

https://x.com/BDSBoston/status/1795547906692329494",MessageMediaPhoto,False,Not Available,None,[],['https://x.com/BDSBoston/status/1795547906692329494'],80,https://t.me/unity_of_fields/149,1988.0,3.0,No Replies
unity_of_fields,148,unity_of_fields,unity_of_fields,2024-05-28 20:03:46,"📍 UC Santa Cruz

As the University of California strike begins in the wake of system-wide repression of anti-genocide protesters, strikers and community support have blocked the UC Santa Cruz campus.

https://x.com/readytoescalate/status/1795544147044049219/photo/1",MessageMediaPhoto,False,Not Available,None,[],['https://x.com/readytoescalate/status/1795544147044049219/photo/1'],89,https://t.me/unity_of_fields/148,1890.0,5.0,No Replies
unity_of_fields,147,unity_of_fields,unity_of_fields,2024-05-28 18:51:15,"Autonomous and anonymous activists in San Francisco, California, targeted Chase Bank at dawn yesterday, in response to zionist crimes in Rafah and in support of the Palestinian resistance.

Even though Chase Bank [cut 70% of its investments in Elbit Systems](https://t.me/PalestineResist/40208?single), the zionist entity's largest weapons manufacturer, they still hold a $16 million stake in the company which is facilitating the genocide of Palestinians. 

The actionists wrote: ""We will not cease our attacks on any bank until capitalism is completely destroyed, but collaboration with Elbit is a quick way to become a high-priority target. To the insurgents and revolutionaries within the encampments and building liberations: nothing is over, everything continues, targets are everywhere.""",MessageMediaPhoto,True,PalestineResist,None,[],"['https://t.me/PalestineResist/40208?single),']",121,https://t.me/unity_of_fields/147,1712.0,6.0,No Replies
unity_of_fields,146,unity_of_fields,unity_of_fields,2024-05-28 15:15:53,"Palestine Action actionists cut the internet cables of Leonardo's factory in Edinburgh, Scotland.

Leonardo is an Italian company that produces targeting systems for IOF F-35 warplanes made in the US.",MessageMediaDocument,True,PalestineResist,None,[],[],192,https://t.me/unity_of_fields/146,1768.0,10.0,No Replies
unity_of_fields,145,unity_of_fields,unity_of_fields,2024-05-27 20:49:44,"**From recruitment centers to weapons contractors, it is our collective responsibility to strike at American Military infrastructure in order to disrupt the conditions that lead to genocide.**

“The myth that the imperialists should not be confronted & cannot be beaten is eroding fast & we stand here ready to do whatever to make the myth erode even faster, & to say for the record that not only will the imperialist US lose, but that it should lose.”- Kuwasi Balagoon- Black Liberation Soldier, US Army Traitor

ALL EYES ON RAFAH!

[**__Reshare on Instagram__**](http://instagram.com/p/C7esgrHO4XT)

(2/2)",Text,False,Not Available,None,[],['http://instagram.com/p/C7esgrHO4XT)'],110,https://t.me/unity_of_fields/145,2272.0,8.0,No Replies
unity_of_fields,144,unity_of_fields,unity_of_fields,2024-05-27 20:49:23,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/144,2245.0,16.0,No Replies
unity_of_fields,143,unity_of_fields,unity_of_fields,2024-05-27 20:49:23,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/143,2286.0,16.0,No Replies
unity_of_fields,142,unity_of_fields,unity_of_fields,2024-05-27 20:49:23,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/142,2341.0,16.0,No Replies
unity_of_fields,141,unity_of_fields,unity_of_fields,2024-05-27 20:49:23,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/141,2294.0,16.0,No Replies
unity_of_fields,140,unity_of_fields,unity_of_fields,2024-05-27 20:49:23,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/140,2215.0,16.0,No Replies
unity_of_fields,139,unity_of_fields,unity_of_fields,2024-05-27 20:49:23,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/139,2223.0,16.0,No Replies
unity_of_fields,138,unity_of_fields,unity_of_fields,2024-05-27 20:49:23,"🔻 **US Army Recruiters Hit in Downtown Brooklyn!** Read the communiqué:

On this so-called “Memorial Day,” a US Army & Navy Recruiting & Career Center was targeted in Downtown Brooklyn in memory of all martyrs of Gaza & all the courageous people of the world who sacrificed their lives resisting US imperialism. Doors were locked shut, blood red paint was sprayed across the front facade of the building, & “RAFAH” and “GAZA” were written on the windows, along with red triangles.

The genocide in Gaza is a joint US-Israeli project, and the US military must be held accountable for it. Yesterday, the IOF accelerated their bombardment of Rafah by decapitating children & burning dozens of people alive with American-made bombs and jets. As the Israeli Occupation’s military dominance continues, the US will only expand & explore its military role in Palestine. The horrors we are witnessing today are a rehearsal for the future that the US military & its partners envision for people of the world.

The US military has done far more than kill people; it also destroyed the land, torching precious jungles & wildlife, ravaging farms with chemical weapons, & contaminating rivers and coastlines.

**THERE IS NO FUTURE WITH THE US MILITARY!
THERE IS NO FUTURE WITHOUT GAZA!**

Recruitment centers play a vital role in maintaining the genocide economy by targeting the working class and transforming them into killers. But much like the pigs in NY, the military is struggling with recruitment because the people are waking up to the true nature of these institutions. **This is a crisis we must work to exacerbate.
**
(1/2)",MessageMediaPhoto,False,Not Available,None,[],[],124,https://t.me/unity_of_fields/138,2206.0,17.0,No Replies
unity_of_fields,137,unity_of_fields,unity_of_fields,2024-05-27 20:42:14,"🚨CALL FOR AUTONOMOUS ACTION ALL DAY IN NYC🚨

YESTERDAY'S MASSACRE DEMANDS A SUSTAINED RESPONSE. FORM SPLINTER MARCHES OR GET A CREW TOGETHER. THE GENOCIDE IS MADE POSSIBLE BY COUNTLESS INSTITUTIONS IN THE CITY. FIND A TARGET AND TAKE AUTONOMOUS ACTION FOR GAZA‼️",MessageMediaPhoto,True,wolpalestine,None,[],[],71,https://t.me/unity_of_fields/137,1587.0,1.0,No Replies
unity_of_fields,136,unity_of_fields,unity_of_fields,2024-05-27 05:17:10,"🔻 [**NYPD bus torched in NYC by autonomous protestors**](https://neversleep.noblogs.org/post/2024/05/23/eat-it-eric-adams/)

Seems like they don’t want this to get out, but… four nights ago we set an NYPD bus on fire in Brooklyn as a peaceful protest against the cops for attacking anti-genocide demonstrators and their repression of protestors of Cop City (a dystopian plague of a project attempting to emerge everywhere, including New Jersey).

The NYPD are violent suffocators of the people’s voice and will. They are terrorizers of the homeless in our streets, and are in concert with the genocidal IDF, who train them to better butcher our freedom.

They do it all with no consequences in their future and no fear in their faces–we can change that with fire. There are cop cars and genocide-funding businesses all over. From Cop Country to Gaza, GLOBALIZE THE INTIFADA!

VIVA TORT!

AVENGE BAY RIDGE!

__Submitted anonymously to __[__Never Sleep__](https://neversleep.noblogs.org/post/2024/05/23/eat-it-eric-adams/)__ via email__",Text,False,Not Available,None,[],"['https://neversleep.noblogs.org/post/2024/05/23/eat-it-eric-adams/)', 'https://neversleep.noblogs.org/post/2024/05/23/eat-it-eric-adams/)__']",149,https://t.me/unity_of_fields/136,12724.0,46.0,No Replies
unity_of_fields,135,unity_of_fields,unity_of_fields,2024-05-27 00:44:12,"🚨EMERGENCY ACTION: FLOOD MANHATTAN FOR RAFAH! 🚨

DOZENS OF PALESTINIANS MASSACRED AND BURNED ALIVE AS THEY SLEPT IN DISPLACED CAMPS

ESCALATE FOR RAFAH, JABALIAH, GAZA, JENIN, AND ALL OF PALESTINE!

📍Zuccotti Park
🗓️ MONDAY, May 27th
⏱️ 2PM 
📱FOR UPDATES/INFO:
Twitter/X: @wolpalestine
Telegram: t.me/wolprotest",MessageMediaPhoto,False,Not Available,None,[],[],87,https://t.me/unity_of_fields/135,2380.0,7.0,No Replies
unity_of_fields,134,unity_of_fields,unity_of_fields,2024-05-26 22:26:41,"BREAKING: Dozens of Palestinians were massacred, burned alive and beheaded as they slept hours ago by IOF with the number of martyrs still rising after the targeted bombing of a displaced camp in Rafah. 

Escalate for Rafah, Jabalia, Gaza, Jenin and all of Palestine whether you are by any means necessary!

Photo: @khames.alrefi",MessageMediaPhoto,True,wolpalestine,None,[],[],99,https://t.me/unity_of_fields/134,1825.0,6.0,No Replies
unity_of_fields,133,unity_of_fields,unity_of_fields,2024-05-26 15:49:01,,MessageMediaPhoto,True,strikeforceworldwide,None,[],[],0,https://t.me/unity_of_fields/133,1809.0,20.0,No Replies
unity_of_fields,132,unity_of_fields,unity_of_fields,2024-05-26 15:49:01,,MessageMediaPhoto,True,strikeforceworldwide,None,[],[],0,https://t.me/unity_of_fields/132,1919.0,19.0,No Replies
unity_of_fields,131,unity_of_fields,unity_of_fields,2024-05-26 15:49:01,,MessageMediaPhoto,True,strikeforceworldwide,None,[],[],0,https://t.me/unity_of_fields/131,1871.0,19.0,No Replies
unity_of_fields,130,unity_of_fields,unity_of_fields,2024-05-26 15:49:01,,MessageMediaPhoto,True,strikeforceworldwide,None,[],[],0,https://t.me/unity_of_fields/130,1768.0,19.0,No Replies
unity_of_fields,129,unity_of_fields,unity_of_fields,2024-05-26 15:49:01,,MessageMediaPhoto,True,strikeforceworldwide,None,[],[],0,https://t.me/unity_of_fields/129,1744.0,19.0,No Replies
unity_of_fields,128,unity_of_fields,unity_of_fields,2024-05-26 15:49:01,,MessageMediaPhoto,True,strikeforceworldwide,None,[],[],0,https://t.me/unity_of_fields/128,1720.0,19.0,No Replies
unity_of_fields,127,unity_of_fields,unity_of_fields,2024-05-26 15:49:01,8 Rules on the Nature of War from Basel Al-Araj,MessageMediaPhoto,True,strikeforceworldwide,None,[],[],0,https://t.me/unity_of_fields/127,1720.0,19.0,No Replies
unity_of_fields,126,unity_of_fields,unity_of_fields,2024-05-26 15:49:01,,MessageMediaPhoto,True,strikeforceworldwide,None,[],[],83,https://t.me/unity_of_fields/126,1706.0,19.0,No Replies
unity_of_fields,125,unity_of_fields,unity_of_fields,2024-05-26 15:48:35,"🚨🇵🇸 BOOST!! Emergency Rally for Gaza! 
🗓️May 28 at 5:00 PM 
📍College of Staten Island at 2800 Victory Blvd Main gate entrance.

Rally at the College of Staten Island after the disturbing events that unfolded at the CSI graduation when students, graduates, and guests protested CUNY's complicity in the Palestinian genocide. Multiple CUNY employees assaulted peaceful protesters, physically and verbally. We demand the immediate termination of Officer Sgt. Donald Girald, badge number 281, and Joseph D’Alessandro, who assaulted a CSI student. Despite the murder of 40,000 Palestinians by israel, CUNY has yet to divest from companies funding this genocide. CSI's silence on the matter has been noted by all students. We demand justice and accountability.",MessageMediaPhoto,True,WOLProtest,None,[],[],56,https://t.me/unity_of_fields/125,1840.0,,No Replies
unity_of_fields,124,unity_of_fields,unity_of_fields,2024-05-23 21:57:55,"🚨EMERGENCY CALL TO ACTION FOR PALESTINE 🇵🇸 
🗓️THURSDAY MAY 23RD @ 6PM
📍116th Street & Broadway 

Last week, The Washington Post exposed a scandal involving U.S. billionaires collaborating with the Zionist government to pay NYC’s Mayor Adams to deploy the NYPD against students at the Gaza Solidarity Encampment and Hind's Hall. 

U.S. billionaires, along with Minouche Shafik and the Board of Trustees, are behind the NYPD’s brutality against those resisting Columbia's support for the Zionist genocide in Gaza. 

Fueled by our love for Palestine and our community, the Palestinian liberation movement will remain steadfast and victorious as a people's movement against Zionism, fascist politicians, the militarized IOF-NYPD, and state-sponsored terrorism. 

Join with WOL Palestine, AMP, Uptown for Palestine, Palestinian Assembly for Liberation-Awda NY/NJ, Palestinian Youth Movement, Voice for Humanity. We demand accountability and protest the Zionist entity’s chokehold on Mayor Adams, the IOF-NYPD, and universities",MessageMediaPhoto,True,cuadencampment,None,[],[],0,https://t.me/unity_of_fields/124,2229.0,5.0,No Replies
unity_of_fields,123,unity_of_fields,unity_of_fields,2024-05-23 21:57:54,,MessageMediaPhoto,True,cuadencampment,None,[],[],70,https://t.me/unity_of_fields/123,2280.0,5.0,No Replies
unity_of_fields,122,unity_of_fields,unity_of_fields,2024-05-23 21:57:10,"Pro-Palestinian protesters are on the roof of UCLA’s Kerckhoff hall and renamed it Bassel Al-Araj Hall, in honor of a Palestinian activist/author who was killed by the IDF in 2017.",MessageMediaPhoto,True,strikeforceworldwide,None,[],[],92,https://t.me/unity_of_fields/122,1887.0,4.0,No Replies
unity_of_fields,121,unity_of_fields,unity_of_fields,2024-05-20 13:24:53,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/121,2807.0,1.0,No Replies
unity_of_fields,120,unity_of_fields,unity_of_fields,2024-05-20 13:24:53,"Spotted at Cambridge City Hall! End colonialism, from Haiti to Palestine!

(One block from Elbit Systems at 130 Bishop Allen Drive...)

https://x.com/Nakba75Boston/status/1792213297141280947",MessageMediaPhoto,False,Not Available,None,[],['https://x.com/Nakba75Boston/status/1792213297141280947'],107,https://t.me/unity_of_fields/120,2865.0,1.0,No Replies
unity_of_fields,119,unity_of_fields,unity_of_fields,2024-05-20 13:23:42,📍RISD,MessageMediaPhoto,True,PopularUniversity,None,[],[],132,https://t.me/unity_of_fields/119,2316.0,2.0,No Replies
unity_of_fields,118,unity_of_fields,unity_of_fields,2024-05-18 17:35:12,"**Zine: New Afrikan revolutionary & Black Liberation Army member** **James Yaki Sayle's ""Reflections on Victor Serge’s “What Everyone Should Know About (State) Repression.”""**

We highly recommend this zine on security culture and responding to state repression. It was written during COINTELPRO and we would love to see a version updated for the 21st-century/digital context.

[**You can download/print the zine here**](https://ia601407.us.archive.org/31/items/yaki-reflections/YakiReflections.pdf).

""We must understand: It becomes a criminal act when cadres and activists continue to think and act as though they are protected by the u.s. constitution, state and local statutes, and the myths and lies fed the settlers and colonies of the empire about “amerikkkan democracy,” and other nonsense.  So-called bourgeois legality and  morality died when the Portuguese landed on the Afrikan continent, and when Columbus landed in the “Indies.” The most “innocent”/ “public” or “reformist” activity, is actual, or potential, revolutionary activity, and real revolution is illegal in amerikkka, and too serious to be kept in a glasshouse. **There is no such thing as “legal, anti-imperialist struggle,” or “legal,  national liberation revolution.”**",MessageMediaPhoto,False,Not Available,None,[],['https://ia601407.us.archive.org/31/items/yaki-reflections/YakiReflections.pdf).'],100,https://t.me/unity_of_fields/118,2640.0,26.0,No Replies
unity_of_fields,117,unity_of_fields,unity_of_fields,2024-05-18 16:54:17,"🚨FLOOD BROOKLYN FOR GAZA🚨
🇵🇸NAKBA 76 IN BAY RIDGE🇵🇸

🇵🇸Resisting the Nakba since 1948
🗓️ Saturday, May 18th
⏰2 PM
📍 Bay Ridge Ave & 5th Ave in Bay Ridge
🚇 Take the R train",MessageMediaPhoto,True,wolpalestine,None,[],[],62,https://t.me/unity_of_fields/117,2001.0,,No Replies
unity_of_fields,116,unity_of_fields,unity_of_fields,2024-05-18 01:16:14,"Lotta folks holding it down in front and behind the building. Energy is higghh. Barricades being built, cops pushed out by the crowd. Get here. Plan to stay the night.",Text,True,Not Available,None,[],[],124,https://t.me/unity_of_fields/116,2220.0,3.0,No Replies
